timestamp,universe,breadth_up_pct,median_24h,p10_24h,p90_24h,btc_24h,eth_24h,total_volume_bn
2026-09-05T10:18:00Z,60,46.7,-0.06,-3.01,3.51,-1.52,-2.32,54.16
2026-09-05T10:19:01Z,60,48.3,-0.06,-2.89,3.48,-1.51,-2.32,54.08
2026-09-05T10:20:01Z,60,48.3,-0.06,-2.89,3.48,-1.51,-2.32,54.08
2026-09-05T10:21:12Z,60,48.3,-0.06,-2.79,3.57,-1.53,-2.38,54.1
2026-09-05T10:22:23Z,60,46.7,-0.06,-2.81,3.4,-1.52,-2.4,54.06
2026-09-05T10:24:05Z,60,50.0,0.02,-2.79,3.32,-1.52,-2.45,54.1
2026-09-05T10:25:06Z,60,48.3,-0.05,-2.75,3.27,-1.51,-2.42,54.07
2026-09-05T10:26:16Z,60,50.0,0.01,-2.77,3.27,-1.5,-2.41,54.08
2026-09-05T10:27:27Z,60,48.3,-0.06,-2.64,3.28,-1.49,-2.42,53.98
2026-09-05T10:28:27Z,60,50.0,0.04,-2.67,3.34,-1.5,-2.49,54.0
2026-09-05T10:29:37Z,60,46.7,-0.06,-2.77,3.2,-1.59,-2.57,54.04
2026-09-05T10:30:40Z,60,45.0,-0.11,-2.83,3.2,-1.64,-2.61,53.98
2026-09-05T10:31:51Z,60,46.7,-0.26,-3.0,3.2,-1.63,-2.57,53.95
2026-09-05T10:33:02Z,60,46.7,-0.22,-2.83,3.2,-1.64,-2.63,54.0
2026-09-05T10:34:41Z,60,46.7,-0.25,-2.98,3.29,-1.65,-2.68,53.99
2026-09-05T10:35:44Z,60,46.7,-0.13,-2.8,3.47,-1.64,-2.64,54.06
2026-09-05T10:36:49Z,60,46.7,-0.07,-2.95,3.4,-1.66,-2.65,54.02
2026-09-05T10:37:52Z,60,46.7,-0.13,-2.99,3.29,-1.72,-2.74,54.13
2026-09-05T10:39:02Z,60,46.7,-0.22,-3.0,3.25,-1.79,-2.83,54.01
2026-09-05T10:40:12Z,60,46.7,-0.2,-3.02,3.44,-1.79,-2.83,53.88
2026-09-05T10:41:19Z,60,45.0,-0.33,-3.06,3.4,-1.78,-2.85,53.93
2026-09-05T10:42:26Z,60,46.7,-0.35,-3.06,3.44,-1.76,-2.83,53.86
2026-09-05T10:43:28Z,60,48.3,-0.29,-3.0,3.42,-1.73,-2.82,53.85
2026-09-05T10:43:49Z,60,48.3,-0.29,-3.0,3.42,-1.73,-2.82,53.85
2026-09-05T10:45:00Z,60,46.7,-0.27,-3.14,3.44,-1.78,-2.87,53.87
2026-09-05T10:46:05Z,60,48.3,-0.07,-3.16,3.41,-1.78,-2.83,53.79
2026-09-05T10:47:13Z,60,48.3,-0.18,-3.16,3.38,-1.81,-2.86,53.79
2026-09-05T10:48:21Z,60,46.7,-0.16,-3.12,3.35,-1.82,-2.85,53.88
2026-09-05T10:49:27Z,60,48.3,-0.14,-3.02,3.39,-1.84,-2.85,53.74
2026-09-05T10:50:37Z,60,48.3,-0.13,-2.99,3.45,-1.82,-2.81,53.79
2026-09-05T10:51:43Z,60,48.3,-0.09,-2.97,3.46,-1.81,-2.77,53.81
2026-09-05T10:52:56Z,60,46.7,-0.06,-2.98,3.38,-1.78,-2.73,53.78
2026-09-05T11:04:21Z,60,43.3,-0.22,-2.95,3.55,-1.8,-2.66,53.54
2026-09-05T11:05:31Z,60,43.3,-0.13,-3.01,3.5,-1.81,-2.66,53.46
2026-09-05T11:06:42Z,60,43.3,-0.32,-3.03,3.38,-1.84,-2.69,53.49
2026-09-05T11:07:42Z,60,45.0,-0.36,-2.99,3.45,-1.8,-2.69,53.39
2026-09-05T11:08:43Z,60,43.3,-0.25,-2.96,3.51,-1.82,-2.71,53.54
2026-09-05T11:09:52Z,60,45.0,-0.25,-3.01,3.49,-1.84,-2.73,53.49
2026-09-05T11:11:02Z,60,45.0,-0.26,-2.92,3.54,-1.82,-2.69,53.5
2026-09-05T11:12:12Z,60,45.0,-0.27,-2.92,3.53,-1.83,-2.7,53.44
2026-09-05T11:13:42Z,60,43.3,-0.27,-2.9,3.66,-1.81,-2.68,53.53
2026-09-05T11:14:42Z,60,43.3,-0.39,-2.9,3.64,-1.86,-2.72,53.48
2026-09-05T11:15:53Z,60,41.7,-0.49,-2.99,3.47,-1.91,-2.74,53.56
2026-09-05T11:17:02Z,60,41.7,-0.51,-3.04,3.42,-1.9,-2.77,53.5
2026-09-05T11:18:12Z,60,41.7,-0.51,-3.06,3.43,-1.89,-2.75,53.35
2026-09-05T11:19:15Z,60,43.3,-0.51,-3.02,3.45,-1.86,-2.71,53.37
2026-09-05T11:20:15Z,60,40.0,-0.51,-3.06,3.37,-1.89,-2.75,53.36
2026-09-05T11:21:25Z,60,40.0,-0.5,-3.16,3.43,-1.96,-2.79,53.34
2026-09-05T11:22:33Z,60,40.0,-0.5,-3.05,3.62,-1.93,-2.73,53.35
2026-09-05T11:23:59Z,60,40.0,-0.8,-3.12,3.57,-2.01,-2.85,53.3
2026-09-05T11:25:03Z,60,38.3,-0.86,-3.17,3.55,-2.02,-2.84,53.26
2026-09-05T11:26:03Z,60,40.0,-0.88,-3.1,3.54,-2.02,-2.83,53.2
2026-09-05T11:27:13Z,60,38.3,-0.83,-3.09,3.49,-2.01,-2.81,53.26
2026-09-05T11:28:21Z,60,40.0,-0.8,-3.12,3.22,-2.1,-2.87,53.27
2026-09-05T11:29:32Z,60,38.3,-0.84,-3.14,3.24,-2.14,-2.87,53.21
2026-09-05T11:30:35Z,60,38.3,-0.86,-3.14,3.21,-2.1,-2.83,53.14
2026-09-05T11:31:36Z,60,36.7,-0.77,-3.11,3.28,-2.04,-2.78,53.11
2026-09-05T11:32:46Z,60,36.7,-0.74,-3.16,3.53,-2.05,-2.81,53.09
2026-09-05T11:34:30Z,60,36.7,-0.78,-3.17,3.45,-2.01,-2.76,53.06
2026-09-05T11:35:39Z,60,38.3,-0.62,-3.2,3.64,-1.99,-2.74,52.98
2026-09-05T11:36:40Z,60,38.3,-0.61,-3.17,3.72,-2.0,-2.78,53.03
2026-09-05T11:37:50Z,60,38.3,-0.71,-3.08,3.68,-2.01,-2.8,53.07
2026-09-05T11:38:51Z,60,38.3,-0.82,-3.1,3.66,-2.05,-2.87,53.05
2026-09-05T11:40:02Z,60,40.0,-0.9,-3.02,3.65,-2.03,-2.86,53.02
2026-09-05T11:41:11Z,60,38.3,-0.91,-2.95,3.59,-2.02,-2.85,52.96
2026-09-05T11:42:12Z,60,38.3,-0.93,-2.98,3.21,-1.99,-2.82,52.95
2026-09-05T11:43:22Z,60,38.3,-0.9,-2.99,3.12,-1.98,-2.81,52.95
2026-09-05T11:43:46Z,60,38.3,-0.9,-2.99,3.12,-1.98,-2.81,52.95
2026-09-05T11:44:47Z,60,38.3,-0.87,-2.99,3.07,-1.94,-2.75,52.95
2026-09-05T11:45:57Z,60,38.3,-0.91,-3.03,3.06,-1.96,-2.8,52.95
2026-09-05T11:47:09Z,60,36.7,-0.94,-3.01,3.11,-2.0,-2.83,52.95
2026-09-05T11:48:09Z,60,36.7,-0.93,-2.99,2.98,-1.98,-2.82,52.88
2026-09-05T11:49:21Z,60,36.7,-0.8,-2.98,2.98,-1.99,-2.83,52.91
2026-09-05T11:50:21Z,60,36.7,-0.73,-2.97,3.05,-2.02,-2.86,52.91
2026-09-05T11:51:31Z,60,38.3,-0.74,-3.07,3.17,-2.01,-2.83,52.97
2026-09-05T11:52:41Z,60,38.3,-0.7,-3.08,3.26,-1.99,-2.82,52.93
2026-09-05T12:11:29Z,60,45.0,-0.43,-3.49,3.09,-1.86,-2.66,51.64
2026-09-05T12:12:39Z,60,46.7,-0.43,-3.52,3.34,-1.83,-2.63,51.58
2026-09-05T12:13:49Z,60,46.7,-0.43,-3.49,3.41,-1.82,-2.62,51.6
2026-09-05T12:14:52Z,60,48.3,-0.37,-3.47,3.42,-1.92,-2.72,51.51
2026-09-05T12:15:52Z,60,48.3,-0.39,-3.48,3.51,-1.88,-2.69,51.59
2026-09-05T12:17:03Z,60,48.3,-0.4,-3.41,3.59,-1.89,-2.68,51.55
2026-09-05T12:18:13Z,60,48.3,-0.28,-3.21,3.67,-1.84,-2.64,51.38
2026-09-05T12:19:24Z,60,48.3,-0.29,-3.22,3.87,-1.84,-2.61,51.38
2026-09-05T12:20:45Z,60,48.3,-0.2,-3.13,3.87,-1.82,-2.58,51.4
2026-09-05T12:21:46Z,60,48.3,-0.26,-3.11,3.67,-1.83,-2.61,51.23
2026-09-05T12:22:55Z,60,46.7,-0.41,-3.09,3.76,-1.86,-2.64,51.21
2026-09-05T12:24:03Z,60,45.0,-0.35,-3.02,4.03,-1.83,-2.59,51.15
2026-09-05T12:25:19Z,60,43.3,-0.37,-3.1,3.93,-1.87,-2.64,51.24
2026-09-05T12:26:25Z,60,46.7,-0.25,-3.08,4.1,-1.9,-2.67,51.22
2026-09-05T12:27:25Z,60,46.7,-0.26,-3.12,3.87,-1.96,-2.73,51.2
2026-09-05T12:28:35Z,60,45.0,-0.41,-3.19,3.68,-1.96,-2.83,51.2
2026-09-05T12:29:51Z,59,42.4,-0.41,-3.43,3.69,-2.0,-2.89,51.22
2026-09-05T12:30:13Z,59,42.4,-0.41,-3.43,3.69,-2.0,-2.89,51.22
2026-09-05T12:31:23Z,59,62.7,1.08,-2.44,5.1,-0.97,-1.27,51.13
2026-09-05T12:32:26Z,59,66.1,1.27,-2.09,5.83,-0.62,-0.65,49.92
2026-09-05T12:33:36Z,59,71.2,1.83,-1.71,6.69,-0.29,0.04,49.47
2026-09-05T12:34:37Z,59,69.5,1.9,-1.64,6.4,-0.28,0.06,48.88
2026-09-05T12:35:45Z,59,67.8,1.53,-1.56,5.78,-0.29,-0.1,48.27
2026-09-05T12:36:56Z,59,69.5,1.65,-1.59,5.77,-0.23,0.02,47.93
2026-09-05T12:37:59Z,59,76.3,1.97,-1.49,6.03,0.22,0.52,47.8
2026-09-05T12:39:09Z,59,78.0,2.04,-1.38,6.01,0.03,0.35,47.69
2026-09-05T12:41:15Z,60,71.7,1.77,-0.98,5.8,-0.27,-0.13,47.1
2026-09-05T12:42:31Z,60,71.7,1.6,-1.01,5.77,-0.32,-0.17,46.92
2026-09-05T12:43:34Z,60,71.7,1.48,-1.1,5.83,-0.42,-0.3,46.79
2026-09-05T12:44:52Z,60,75.0,1.79,-1.07,5.8,-0.18,-0.03,46.73
2026-09-05T12:45:59Z,60,81.7,2.32,-0.89,6.4,0.22,0.48,46.56
2026-09-05T12:47:08Z,60,83.3,2.62,-0.69,6.68,0.55,0.63,46.41
2026-09-05T12:48:27Z,60,85.0,2.52,-0.51,6.61,0.53,0.75,45.92
2026-09-05T12:50:01Z,60,86.7,2.37,-0.33,6.35,0.44,0.53,45.78
2026-09-05T12:50:21Z,60,86.7,2.37,-0.33,6.35,0.44,0.53,45.78
2026-09-05T12:51:31Z,60,88.3,2.26,-0.25,6.32,0.3,0.38,45.47
2026-09-05T12:52:41Z,60,86.7,2.35,-0.25,6.28,0.33,0.25,45.31
2026-09-05T12:54:02Z,60,85.0,2.28,-0.27,6.22,0.19,0.12,45.23
2026-09-05T12:55:12Z,60,85.0,2.17,-0.39,6.33,0.14,0.12,45.16
2026-09-05T12:56:33Z,60,83.3,2.3,-0.55,6.37,0.22,0.14,45.0
2026-09-05T12:57:41Z,60,85.0,2.73,-0.27,6.67,0.46,0.44,44.99
2026-09-05T13:05:11Z,60,85.0,2.46,-0.38,6.1,0.26,0.28,44.01
2026-09-05T13:06:24Z,60,85.0,2.53,-0.27,6.28,0.35,0.44,43.9
2026-09-05T13:07:34Z,60,86.7,2.53,-0.27,6.3,0.42,0.51,43.71
2026-09-05T13:08:35Z,60,86.7,2.6,-0.31,6.49,0.59,0.53,43.61
2026-09-05T13:09:36Z,60,86.7,2.53,-0.29,6.47,0.41,0.39,43.54
2026-09-05T13:11:10Z,60,86.7,2.73,-0.3,6.71,0.54,0.47,43.51
2026-09-05T13:12:21Z,59,84.7,2.74,-0.73,6.85,0.47,0.43,43.38
2026-09-05T13:13:31Z,60,86.7,2.78,-0.29,6.81,0.52,0.5,43.38
2026-09-05T13:14:12Z,60,86.7,2.78,-0.29,6.81,0.52,0.5,43.38
2026-09-05T13:15:13Z,60,88.3,2.78,-0.31,6.9,0.55,0.52,43.36
2026-09-05T13:16:24Z,60,86.7,2.81,-0.33,6.83,0.59,0.52,43.29
2026-09-05T13:17:34Z,60,85.0,2.7,-0.3,6.66,0.51,0.36,43.21
2026-09-05T13:18:45Z,60,85.0,2.9,-0.32,6.63,0.42,0.21,43.2
2026-09-05T13:19:45Z,60,86.7,2.78,-0.22,6.85,0.44,0.24,43.17
2026-09-05T13:20:46Z,60,86.7,2.35,-0.3,6.46,0.44,0.27,43.17
2026-09-05T13:21:57Z,60,86.7,2.55,-0.29,6.42,0.4,0.24,43.12
2026-09-05T13:23:08Z,60,86.7,2.35,-0.28,6.29,0.36,0.22,43.09
2026-09-05T13:23:33Z,60,86.7,2.35,-0.28,6.29,0.36,0.22,43.09
2026-09-05T13:24:42Z,60,85.0,2.27,-0.27,6.29,0.4,0.26,43.05
2026-09-05T13:25:51Z,59,81.4,2.25,-0.54,6.4,0.37,0.29,42.99
2026-09-05T13:27:01Z,59,83.1,2.19,-0.52,6.51,0.39,0.29,43.05
2026-09-05T13:28:11Z,59,84.7,2.26,-0.56,6.89,0.49,0.37,43.01
2026-09-05T13:29:12Z,59,84.7,2.35,-0.26,6.71,0.54,0.4,42.93
2026-09-05T13:30:23Z,59,83.1,2.37,-0.49,6.87,0.53,0.39,42.93
2026-09-05T13:31:29Z,60,81.7,2.24,-0.27,6.78,0.42,0.27,42.84
2026-09-05T13:32:40Z,59,83.1,2.03,-0.48,6.36,0.4,0.22,42.68
2026-09-05T13:34:20Z,59,81.4,2.22,-0.33,6.53,0.47,0.39,42.62
2026-09-05T13:35:33Z,59,83.1,2.29,-0.26,6.56,0.58,0.54,42.59
2026-09-05T13:36:38Z,59,83.1,2.41,-0.35,6.94,0.7,0.72,42.49
2026-09-05T13:37:54Z,59,83.1,2.31,-0.32,6.92,0.64,0.65,42.33
2026-09-05T13:39:05Z,60,83.3,2.21,-0.35,6.7,0.45,0.48,42.3
2026-09-05T13:40:20Z,60,83.3,2.21,-0.4,6.58,0.47,0.45,42.27
2026-09-05T13:41:43Z,60,81.7,2.07,-0.52,6.54,0.36,0.37,42.12
2026-09-05T13:42:56Z,60,81.7,2.17,-0.39,6.68,0.39,0.47,42.06
2026-09-05T13:43:31Z,60,81.7,2.17,-0.39,6.68,0.39,0.47,42.06
2026-09-05T13:44:44Z,60,81.7,2.12,-0.45,6.33,0.36,0.35,42.06
2026-09-05T13:46:00Z,60,80.0,1.97,-0.68,6.37,0.33,0.24,41.94
2026-09-05T13:47:15Z,60,76.7,1.79,-1.0,6.29,0.18,0.03,41.81
2026-09-05T13:48:25Z,60,75.0,1.47,-1.1,6.09,0.05,-0.18,41.75
2026-09-05T13:49:26Z,60,75.0,1.44,-1.1,6.13,0.04,-0.16,41.7
2026-09-05T13:51:20Z,60,73.3,1.66,-1.13,6.28,0.12,-0.08,41.46
2026-09-05T13:52:31Z,60,73.3,1.69,-1.1,6.15,0.1,-0.1,41.62
2026-09-05T13:53:16Z,60,73.3,1.67,-1.14,6.09,0.07,-0.13,41.58
2026-09-05T13:55:07Z,60,78.3,1.73,-1.0,6.3,0.35,0.07,41.54
2026-09-05T13:58:45Z,59,78.0,1.66,-1.08,6.39,0.38,0.04,41.36
2026-09-05T14:00:18Z,60,78.3,1.66,-1.02,6.26,0.3,0.01,41.31
2026-09-05T14:01:28Z,60,80.0,1.62,-0.95,6.35,0.25,0.02,41.19
2026-09-05T14:04:03Z,60,76.7,1.78,-1.04,6.31,0.18,-0.07,40.83
2026-09-05T14:05:11Z,60,80.0,1.68,-0.94,6.4,0.23,0.03,40.62
2026-09-05T14:06:17Z,60,75.0,1.75,-0.95,6.41,0.2,-0.01,40.58
2026-09-05T14:07:28Z,60,76.7,1.76,-0.96,6.4,0.19,-0.04,40.37
2026-09-05T14:08:29Z,60,81.7,2.02,-0.85,6.61,0.4,0.14,40.33
2026-09-05T14:09:37Z,60,81.7,2.07,-0.87,6.81,0.44,0.17,40.36
2026-09-05T14:10:46Z,60,78.3,2.02,-1.03,7.05,0.48,0.2,40.33
2026-09-05T14:11:51Z,60,80.0,2.01,-1.04,7.01,0.49,0.2,40.25
2026-09-05T14:13:02Z,60,81.7,2.0,-0.69,6.77,0.47,0.2,40.22
2026-09-05T14:13:20Z,60,81.7,2.0,-0.69,6.77,0.47,0.2,40.22
2026-09-05T14:14:20Z,60,81.7,2.09,-0.72,6.78,0.39,0.14,40.18
2026-09-05T14:15:29Z,60,81.7,1.94,-0.81,6.76,0.33,0.07,40.0
2026-09-05T14:16:37Z,60,81.7,1.88,-0.86,6.74,0.3,0.06,40.02
2026-09-05T14:17:42Z,60,81.7,1.99,-0.74,6.77,0.38,0.15,39.9
2026-09-05T14:18:52Z,60,81.7,2.01,-0.67,6.88,0.49,0.26,39.85
2026-09-05T14:19:55Z,60,81.7,2.06,-0.76,6.68,0.5,0.25,39.87
2026-09-05T14:21:04Z,60,83.3,2.39,-0.6,6.82,0.67,0.38,39.8
2026-09-05T14:22:12Z,60,81.7,2.21,-0.61,6.86,0.64,0.2,39.65
2026-09-05T14:23:06Z,60,81.7,2.21,-0.61,6.86,0.64,0.2,39.65
2026-09-05T14:24:15Z,60,80.0,2.11,-0.82,6.83,0.57,0.07,39.58
2026-09-05T14:25:18Z,60,80.0,2.07,-0.86,6.91,0.49,0.1,39.53
2026-09-05T14:26:26Z,60,81.7,2.04,-0.82,6.95,0.46,0.08,39.48
2026-09-05T14:27:35Z,60,80.0,2.08,-0.86,6.94,0.47,0.12,39.37
2026-09-05T14:28:40Z,60,81.7,2.13,-0.9,6.96,0.42,0.09,39.41
2026-09-05T14:29:48Z,60,81.7,2.13,-0.8,7.09,0.45,0.12,39.4
2026-09-05T14:30:51Z,60,81.7,2.26,-0.78,7.05,0.45,0.12,39.36
2026-09-05T14:31:58Z,60,83.3,2.37,-0.81,7.14,0.46,0.14,39.35
2026-09-05T14:32:24Z,60,83.3,2.37,-0.81,7.14,0.46,0.14,39.35
2026-09-05T14:33:32Z,60,81.7,2.4,-0.83,7.24,0.47,0.12,39.25
2026-09-05T14:34:51Z,60,81.7,2.44,-0.65,7.49,0.5,0.16,39.27
2026-09-05T14:36:00Z,60,81.7,2.41,-0.69,7.44,0.48,0.13,39.26
2026-09-05T14:37:07Z,60,83.3,2.59,-0.76,7.37,0.44,0.08,39.28
2026-09-05T14:38:08Z,60,83.3,2.67,-0.76,7.54,0.58,0.31,39.17
2026-09-05T14:39:17Z,60,83.3,2.64,-0.6,7.55,0.59,0.3,39.11
2026-09-05T14:40:23Z,60,83.3,2.75,-0.43,7.54,0.54,0.27,39.05
2026-09-05T14:41:34Z,60,83.3,2.95,-0.53,7.71,0.66,0.42,39.02
2026-09-05T14:43:23Z,60,85.0,2.96,-0.46,7.87,0.71,0.47,39.04
2026-09-05T14:44:31Z,60,86.7,2.97,-0.25,7.85,0.85,0.62,39.03
2026-09-05T14:45:37Z,60,86.7,2.99,-0.22,7.74,0.83,0.51,38.98
2026-09-05T14:46:48Z,60,86.7,2.8,-0.31,7.51,0.76,0.41,38.91
2026-09-05T14:47:48Z,60,88.3,2.89,-0.05,7.6,0.82,0.5,38.84
2026-09-05T14:49:04Z,60,88.3,3.13,-0.02,7.81,1.1,0.69,38.78
2026-09-05T14:50:12Z,60,88.3,3.24,-0.08,7.96,1.18,0.73,38.67
2026-09-05T14:51:23Z,60,88.3,3.28,-0.01,7.96,1.18,0.67,38.41
2026-09-05T14:52:44Z,60,88.3,3.24,-0.05,7.82,1.11,0.65,38.41
2026-09-05T14:53:47Z,60,90.0,3.26,0.02,7.7,1.1,0.71,38.2
2026-09-05T14:54:55Z,60,90.0,3.35,0.06,7.75,1.15,0.72,38.15
2026-09-05T14:56:06Z,60,90.0,3.3,0.13,7.66,1.1,0.71,38.04
2026-09-05T14:57:14Z,60,90.0,3.09,0.18,7.5,1.02,0.66,37.89
2026-09-05T14:58:22Z,60,90.0,3.23,0.21,7.59,1.06,0.68,37.89
2026-09-05T14:59:25Z,60,90.0,3.16,0.19,7.62,1.02,0.63,37.87
2026-09-05T15:00:31Z,60,90.0,3.25,0.12,7.69,1.03,0.66,37.83
2026-09-05T15:01:38Z,60,88.3,3.41,-0.23,7.87,1.11,0.76,37.8
2026-09-05T15:04:18Z,60,88.3,3.08,-0.23,7.6,1.03,0.68,37.55
2026-09-05T15:05:28Z,60,90.0,2.91,0.01,7.52,0.96,0.63,37.33
2026-09-05T15:06:38Z,60,90.0,2.96,0.04,7.58,0.98,0.66,37.32
2026-09-05T15:07:39Z,59,89.8,2.81,-0.23,7.66,0.89,0.59,37.24
2026-09-05T15:08:39Z,60,88.3,2.81,-0.08,7.53,0.84,0.54,37.28
2026-09-05T15:09:50Z,60,90.0,2.79,0.15,7.56,0.84,0.54,37.2
2026-09-05T15:11:06Z,60,90.0,2.93,0.13,7.45,0.76,0.5,37.23
2026-09-05T15:12:16Z,60,90.0,2.9,0.11,7.43,0.77,0.49,37.22
2026-09-05T15:13:31Z,60,90.0,3.01,0.14,7.56,0.82,0.55,37.21
2026-09-05T15:14:31Z,60,88.3,2.86,-0.2,7.47,0.77,0.5,37.24
2026-09-05T15:15:41Z,60,86.7,2.74,-0.19,7.34,0.7,0.43,37.18
2026-09-05T15:16:49Z,60,85.0,2.85,-0.06,7.39,0.7,0.43,37.17
2026-09-05T15:17:59Z,60,83.3,2.79,-0.24,7.46,0.64,0.37,37.1
2026-09-05T15:19:05Z,60,83.3,2.61,-0.31,7.43,0.59,0.28,37.11
2026-09-05T15:20:05Z,60,83.3,2.6,-0.31,7.41,0.56,0.26,37.02
2026-09-05T15:21:17Z,60,83.3,2.55,-0.31,7.39,0.55,0.22,37.06
2026-09-05T15:22:25Z,60,83.3,2.69,-0.31,7.49,0.61,0.29,37.06
2026-09-05T15:23:18Z,60,83.3,2.69,-0.31,7.49,0.61,0.29,37.06
2026-09-05T15:24:23Z,60,85.0,2.75,-0.31,7.54,0.65,0.31,37.08
2026-09-05T15:25:26Z,60,85.0,2.67,-0.31,7.43,0.57,0.25,37.05
2026-09-05T15:26:36Z,60,83.3,2.57,-0.31,7.26,0.55,0.21,37.03
2026-09-05T15:27:46Z,60,83.3,2.57,-0.31,7.19,0.52,0.2,36.99
2026-09-05T15:28:54Z,60,83.3,2.7,-0.26,7.11,0.48,0.19,37.0
2026-09-05T15:29:57Z,60,83.3,2.54,-0.22,7.11,0.46,0.17,36.94
2026-09-05T15:30:58Z,60,80.0,2.5,-0.44,7.01,0.37,0.14,36.98
2026-09-05T15:32:08Z,60,80.0,2.56,-0.36,7.0,0.41,0.16,36.92
2026-09-05T15:32:35Z,60,80.0,2.56,-0.36,7.0,0.41,0.16,36.92
2026-09-05T15:33:45Z,60,81.7,2.44,-0.38,6.97,0.38,0.13,36.83
2026-09-05T15:34:53Z,60,81.7,2.61,-0.35,7.01,0.42,0.2,36.83
2026-09-05T15:35:56Z,60,81.7,2.4,-0.46,7.01,0.39,0.16,36.74
2026-09-05T15:36:57Z,60,81.7,2.37,-0.45,6.93,0.33,0.16,36.76
2026-09-05T15:38:07Z,60,81.7,2.38,-0.42,6.95,0.33,0.15,36.7
2026-09-05T15:39:18Z,60,81.7,2.35,-0.45,6.93,0.27,0.12,36.68
2026-09-05T15:40:26Z,60,83.3,2.38,-0.54,6.92,0.32,0.14,36.68
2026-09-05T15:41:29Z,60,80.0,2.3,-0.5,6.84,0.26,0.04,36.59
2026-09-05T15:42:55Z,60,80.0,2.35,-0.57,6.78,0.28,0.11,36.63
2026-09-05T15:44:06Z,60,81.7,2.6,-0.62,6.8,0.28,0.12,36.6
2026-09-05T15:45:17Z,60,81.7,2.57,-0.63,6.81,0.27,0.12,36.61
2026-09-05T15:46:25Z,60,81.7,2.61,-0.51,6.78,0.28,0.15,36.58
2026-09-05T15:47:29Z,60,81.7,2.53,-0.6,6.82,0.31,0.15,36.58
2026-09-05T15:48:30Z,60,85.0,2.64,-0.53,6.91,0.37,0.24,36.53
2026-09-05T15:49:40Z,60,83.3,2.6,-0.48,6.89,0.35,0.2,36.53
2026-09-05T15:50:52Z,60,83.3,2.65,-0.48,6.83,0.43,0.28,36.51
2026-09-05T15:51:59Z,60,85.0,2.55,-0.4,6.59,0.35,0.19,36.49
2026-09-05T15:52:21Z,60,85.0,2.55,-0.4,6.59,0.35,0.19,36.49
2026-09-05T15:53:24Z,60,85.0,2.53,-0.39,6.55,0.34,0.18,36.47
2026-09-05T15:54:25Z,60,85.0,2.53,-0.39,6.46,0.36,0.18,36.47
2026-09-05T15:55:35Z,60,88.3,2.5,-0.2,6.61,0.4,0.21,36.46
2026-09-05T15:56:45Z,60,86.7,2.48,-0.2,6.7,0.36,0.15,36.45
2026-09-05T15:57:53Z,60,86.7,2.54,-0.21,6.79,0.45,0.24,36.52
2026-09-05T15:58:56Z,60,86.7,2.57,-0.2,6.77,0.47,0.28,36.52
2026-09-05T15:59:57Z,60,86.7,2.51,-0.21,7.48,0.49,0.31,36.51
2026-09-05T16:01:08Z,60,85.0,2.57,-0.21,7.45,0.5,0.33,36.48
2026-09-05T16:03:55Z,60,86.7,2.49,-0.2,7.39,0.47,0.31,36.08
2026-09-05T16:05:06Z,60,86.7,2.61,-0.35,7.36,0.5,0.37,35.97
2026-09-05T16:06:17Z,60,86.7,2.57,-0.34,7.31,0.52,0.37,36.0
2026-09-05T16:07:18Z,60,86.7,2.53,-0.2,7.36,0.52,0.35,35.99
2026-09-05T16:08:19Z,60,86.7,2.5,-0.27,7.36,0.45,0.32,35.98
2026-09-05T16:09:29Z,60,86.7,2.51,-0.51,7.43,0.41,0.29,35.95
2026-09-05T16:10:39Z,60,86.7,2.51,-0.21,7.39,0.39,0.28,35.92
2026-09-05T16:11:51Z,60,86.7,2.54,-0.21,7.25,0.4,0.27,35.93
2026-09-05T16:13:08Z,60,86.7,2.48,-0.21,7.1,0.39,0.26,35.9
2026-09-05T16:14:08Z,60,86.7,2.51,-0.21,7.07,0.4,0.29,35.91
2026-09-05T16:15:20Z,60,86.7,2.56,-0.29,7.31,0.41,0.32,35.87
2026-09-05T16:16:27Z,60,86.7,2.57,-0.32,7.43,0.41,0.34,35.93
2026-09-05T16:17:38Z,60,86.7,2.57,-0.38,7.46,0.44,0.37,35.81
2026-09-05T16:18:40Z,60,86.7,2.52,-0.41,7.68,0.43,0.36,35.83
2026-09-05T16:19:41Z,60,86.7,2.37,-0.61,7.61,0.4,0.34,35.77
2026-09-05T16:20:51Z,60,86.7,2.41,-0.32,7.81,0.41,0.35,35.82
2026-09-05T16:22:01Z,60,88.3,2.42,-0.32,7.62,0.38,0.31,35.83
2026-09-05T16:22:55Z,60,88.3,2.42,-0.32,7.62,0.38,0.31,35.83
2026-09-05T16:24:01Z,60,88.3,2.48,-0.21,7.53,0.43,0.39,35.86
2026-09-05T16:25:02Z,60,88.3,2.56,-0.21,7.5,0.44,0.39,35.86
2026-09-05T16:26:08Z,60,88.3,2.34,-0.04,7.58,0.43,0.37,35.78
2026-09-05T16:27:18Z,60,90.0,2.44,0.05,7.58,0.47,0.42,35.78
2026-09-05T16:28:28Z,60,86.7,2.28,-0.4,7.62,0.45,0.4,35.79
2026-09-05T16:29:41Z,60,85.0,2.24,-0.38,7.42,0.39,0.33,35.84
2026-09-05T16:30:42Z,60,85.0,2.3,-0.51,7.31,0.39,0.32,35.84
2026-09-05T16:31:47Z,60,86.7,2.41,-0.44,7.33,0.42,0.32,35.81
